geo_level,id,insurance_type,source,year,percent25,percent50,percent75
HI,LT403,Insurance,BLS,2023,121.01881540316683,149.42770475296985,262.02238931327867
HI,OV116,Insurance,BLS,2023,95.2350941205743,118.55181966442824,213.32661083008645
HI,OV307,Insurance,BLS,2023,51.40969231445139,66.68315322880294,119.55742398709626
HI,OV411,Insurance,BLS,2023,228.8100026499895,277.4321282131123,457.620005299979
HI,OV412,Insurance,BLS,2023,217.70457919687618,263.9668022762123,435.40915839375236
HI,OV521,Insurance,BLS,2023,604.5714492965734,781.9124077569019,1368.122798222987
IA,ES001,Insurance,BLS,2023,1238.1443024696346,1801.2142797951744,3348.0552879340635
IA,IM104,Insurance,BLS,2023,874.7612305481966,1235.1694461180616,2347.563163325172
IA,IM403,Insurance,BLS,2023,311.1458111549752,378.5742414977179,624.4523571096377
IA,IM407,Insurance,BLS,2023,258.3816862911264,314.56132224842975,518.8640366984408
IA,IM601,Insurance,BLS,2023,57.800725263425164,71.2917135091772,137.5258635578047
IA,IM606,Insurance,BLS,2023,85.62871721175415,118.2449334552591,199.80034016075965
IA,IM627,Insurance,BLS,2023,111.9909612152278,138.77341498936397,231.36594185123982
IA,LT105,Insurance,BLS,2023,10.560920431649919,12.805116023375525,23.46871207033315
IA,LT106,Insurance,BLS,2023,11.226100697686563,13.611647095944955,22.452201395373127
IA,LT211,Insurance,BLS,2023,3.199283615466432,3.879131383753049,6.398567230932864
IA,LT213,Insurance,BLS,2023,5.5851822646950335,6.772033495942726,11.170364529390067
IA,LT219,Insurance,BLS,2023,9.568533661789989,11.601847064920362,21.263408137311085
IA,LT313,Insurance,BLS,2023,31.571366687999326,38.280282109199185,68.19415204607856
IA,LT315,Insurance,BLS,2023,17.799094052053295,21.58140153811462,37.97140064438036
IA,LT403,Insurance,BLS,2023,150.9720621744745,198.6628492567213,358.11977539061394
IA,OV116,Insurance,BLS,2023,113.08189033790785,145.42159761257466,267.28446807141853
IA,OV307,Insurance,BLS,2023,44.100012613270906,88.15532926781215,169.24869705633702
IA,OV411,Insurance,BLS,2023,235.4170365637269,404.14229135834853,750.5374829061394
IA,OV412,Insurance,BLS,2023,220.91932382254012,379.25395306218496,704.3170521867122
IA,OV521,Insurance,BLS,2023,724.9918503959157,982.9530836345713,1709.3120454124544
IA,PX207,Insurance,BLS,2023,11379.379662248377,15268.881307784879,29354.978767611898
ID,ES001,Insurance,BLS,2023,841.8109643165009,1326.4738591729842,3092.560110822363
ID,IM104,Insurance,BLS,2023,673.8566182347524,913.8969453062722,1939.4470948859987
ID,IM211,Insurance,BLS,2023,1801.764824904967,2405.2300053875083,4614.008462804083
ID,IM403,Insurance,BLS,2023,243.91659869287096,298.21344988106523,491.8984740306231
ID,IM601,Insurance,BLS,2023,63.19396069325112,78.0158169285773,128.68588359352952
ID,IM606,Insurance,BLS,2023,74.01145421821278,89.738888239583,150.26567977637143
ID,IM616,Insurance,BLS,2023,56.80724246704617,68.8787814912935,113.61448493409235
ID,IM627,Insurance,BLS,2023,79.42806231685384,97.62579303259876,163.20834722641197
ID,LT105,Insurance,BLS,2023,14.314779571572167,17.356670230531254,28.629559143144334
ID,LT106,Insurance,BLS,2023,14.941550696486493,18.116630219489867,29.883101392972986
ID,LT211,Insurance,BLS,2023,3.3540215391762205,4.066751116251168,6.708043078352441
ID,LT213,Insurance,BLS,2023,5.4917435545148345,6.6587390598492355,10.983487109029669
ID,LT219,Insurance,BLS,2023,14.484703737692582,17.562703281952253,28.969407475385164
ID,LT313,Insurance,BLS,2023,35.92995969361842,43.56507612851234,71.85991938723684
ID,LT315,Insurance,BLS,2023,24.541888629746882,29.75703996356809,49.083777259493765
ID,LT403,Insurance,BLS,2023,148.780373888231,189.8198856034828,346.41400487409004
ID,LT503,Insurance,BLS,2023,24.293496955812152,29.45586505892223,48.586993911624305
ID,OV116,Insurance,BLS,2023,129.485647000516,162.76286430879082,301.7371957626703
ID,OV307,Insurance,BLS,2023,72.1014509929423,91.5209628912367,171.24094610823795
ID,OV521,Insurance,BLS,2023,769.3161085019746,991.0109029041037,1710.5838580914728
ID,PX207,Insurance,BLS,2023,14953.780818983412,21381.26472489684,38454.57434982099
IL,ES001,Insurance,BLS,2023,834.0008426702954,1349.633675916105,3076.682950562354
IL,IM104,Insurance,BLS,2023,655.4642655758478,1368.658691356506,3297.0432615337327
IL,IM211,Insurance,BLS,2023,1200.8803196397705,2421.2161621275727,6198.239968799731
IL,IM403,Insurance,BLS,2023,243.82952829373423,368.1327667862671,635.3634823807882
IL,IM407,Insurance,BLS,2023,197.74102155044534,242.4855453188912,485.3643256238203
IL,IM601,Insurance,BLS,2023,42.935447903296385,62.7380471125411,121.09998126570775
IL,IM606,Insurance,BLS,2023,63.370147733574264,100.58570722074607,170.52330662852714
IL,IM616,Insurance,BLS,2023,51.51829783660216,65.4405045138744,127.56911845253866
IL,IM627,Insurance,BLS,2023,63.25257791022884,80.4655745218649,157.6129810222096
IL,LT105,Insurance,BLS,2023,9.034793546407357,12.324023071896285,20.328285479416554
IL,LT106,Insurance,BLS,2023,7.212302006267917,8.74491618259985,14.424604012535834
IL,LT211,Insurance,BLS,2023,2.1345350987779517,2.5881238072682664,4.269070197555903
IL,LT213,Insurance,BLS,2023,4.284111529261112,5.194485229229097,8.568223058522223
IL,LT219,Insurance,BLS,2023,6.931685088807305,10.806001933087105,19.804814539449445
IL,LT313,Insurance,BLS,2023,25.60677980721195,31.048220516244488,51.2135596144239
IL,LT315,Insurance,BLS,2023,16.90148253174675,20.493047569742934,36.21746256802875
IL,LT403,Insurance,BLS,2023,123.38374360591939,163.45489922608255,290.1802858879956
IL,LT503,Insurance,BLS,2023,13.633663165233193,16.530816587845244,27.267326330466386
IL,OV116,Insurance,BLS,2023,89.16518809033735,114.78641960641886,206.95130075288174
IL,OV307,Insurance,BLS,2023,54.14531853054557,69.67065986430403,121.55071506857166
IL,OV411,Insurance,BLS,2023,187.79729900394403,240.14707886972923,461.7966368949443
IL,OV412,Insurance,BLS,2023,211.44824258159045,270.39088451980564,519.9546948727633
IL,OV521,Insurance,BLS,2023,600.6915146717184,809.5383575894658,1384.0257196152434
IL,PX207,Insurance,BLS,2023,8143.454286324696,14770.841908456145,36711.10733018409
IN,ES001,Insurance,BLS,2023,1024.0060041239847,1749.0951380071858,4320.777853907251
IN,IM104,Insurance,BLS,2023,667.8298175679844,1208.8929107102435,3079.5685933788673
IN,IM403,Insurance,BLS,2023,169.48404707813773,208.35356551393986,414.29433730211457
IN,IM601,Insurance,BLS,2023,32.45521202104566,40.757371167500644,90.4109477729129
IN,IM606,Insurance,BLS,2023,67.4507481434227,104.08876815769095,176.59832241187036
IN,IM616,Insurance,BLS,2023,30.236174993273902,37.97069654289263,92.86825176505558
IN,IM627,Insurance,BLS,2023,61.46996767420572,75.88746918324668,136.35156465914721
IN,LT105,Insurance,BLS,2023,4.810558446954852,5.832802116932759,14.431675340864556
IN,LT106,Insurance,BLS,2023,4.563910964581004,6.917177555693083,18.255643858324017
IN,LT211,Insurance,BLS,2023,2.431344475958816,2.948005177100065,4.862688951917632
IN,LT213,Insurance,BLS,2023,2.104821951330604,2.552096615988357,6.314465853991811
IN,LT219,Insurance,BLS,2023,4.412598623929461,5.3502758315144705,13.237795871788382
IN,LT313,Insurance,BLS,2023,10.935369073352357,17.67884666858631,48.601640326010475
IN,LT315,Insurance,BLS,2023,7.323011110575874,10.359009466835456,29.292044442303496
IN,LT403,Insurance,BLS,2023,93.2839865823707,130.82236190587892,231.5241112767273
IN,OV116,Insurance,BLS,2023,69.83038552036506,98.32568799883661,164.4392949350532
IN,OV307,Insurance,BLS,2023,40.15772632353088,56.587120437651116,95.51026801272208
IN,OV411,Insurance,BLS,2023,174.39199781280962,231.95456860602263,511.54986025090824
IN,OV412,Insurance,BLS,2023,181.0077865691134,240.75406884802453,530.956173936066
IN,OV521,Insurance,BLS,2023,565.555930098481,725.682384579034,1348.5488973998733
IN,PX207,Insurance,BLS,2023,12415.18392930409,25328.484833135073,53588.01094078485
KS,ES001,Insurance,BLS,2023,1028.9771979217394,1587.502786683072,2886.885968558081
KS,IM104,Insurance,BLS,2023,578.0631867948488,794.2698946843365,1364.988619913384
KS,IM211,Insurance,BLS,2023,940.7152046915484,1197.7252179895504,4078.554148622084
KS,IM403,Insurance,BLS,2023,180.8910806392668,231.90351755202818,511.56458473779907
KS,IM407,Insurance,BLS,2023,189.22218854022475,233.21374816994046,397.1586594635487
KS,IM601,Insurance,BLS,2023,35.950337617247115,51.28209924813192,103.62156136735936
KS,IM606,Insurance,BLS,2023,50.64958830618492,70.9657009489991,139.56775444370956
KS,IM616,Insurance,BLS,2023,35.32498869580629,51.91702884080622,98.48178666709632
KS,IM627,Insurance,BLS,2023,53.15220480194378,69.50171877901226,152.16121374674103
KS,LT105,Insurance,BLS,2023,10.094771349424956,16.319880348237014,31.405955309322085
KS,LT106,Insurance,BLS,2023,10.072133082133927,15.876199770713603,32.23082586282857
KS,LT211,Insurance,BLS,2023,3.0215752367727715,6.106099957644976,10.071917455909238
KS,LT213,Insurance,BLS,2023,5.286126210414848,6.409428030128002,16.915603873327512
KS,LT219,Insurance,BLS,2023,12.111473879696721,15.908925585726632,26.2415267393429
KS,LT313,Insurance,BLS,2023,28.32633981329029,49.27859442518598,81.2842794642243
KS,LT315,Insurance,BLS,2023,16.482491977342743,28.550030746468682,61.22068448727306
KS,LT403,Insurance,BLS,2023,110.69969984981093,147.35393470497252,308.0339474081696
KS,LT503,Insurance,BLS,2023,25.01893528523346,30.33545903334557,50.03787057046692
KS,OV116,Insurance,BLS,2023,86.23670491933622,110.29142963056887,207.9131515863449
KS,OV307,Insurance,BLS,2023,48.10214770394776,65.1056975899944,123.05200575428498
KS,OV411,Insurance,BLS,2023,225.03673443309495,310.1253192025841,621.3209350689355
KS,OV412,Insurance,BLS,2023,207.83753915946588,286.4229403989688,573.8343764110131
KS,OV521,Insurance,BLS,2023,639.3904861868109,862.6143126143543,1722.301837791938
KS,PX207,Insurance,BLS,2023,10593.625898579665,14146.769632101694,26040.58746283036
KY,ES001,Insurance,BLS,2023,1001.6385204288094,1504.9074400681754,3481.667992062611
KY,IM104,Insurance,BLS,2023,452.2956807654169,715.2621097026031,1857.751386768021
KY,IM403,Insurance,BLS,2023,139.05884091628545,178.75073000113122,336.6687727446911
KY,IM601,Insurance,BLS,2023,28.460623368629854,38.64952653459934,63.751796345730874
KY,IM606,Insurance,BLS,2023,32.953524141811215,43.70203689900355,92.68178664884405
KY,IM616,Insurance,BLS,2023,28.765083646024657,36.272770477637096,71.33740744214114
KY,IM627,Insurance,BLS,2023,41.69016165802132,57.38031033607393,126.19724609995639
KY,LT105,Insurance,BLS,2023,5.259293952391701,7.652272700729926,12.622305485740082
KY,LT106,Insurance,BLS,2023,5.005791126565462,9.711234785536996,16.01853160500948
KY,LT211,Insurance,BLS,2023,2.4056171478266886,2.9168107917398594,7.216851443480064
KY,LT213,Insurance,BLS,2023,2.874134210138396,3.4848877297928054,7.66435789370239
KY,LT219,Insurance,BLS,2023,7.31309884567337,8.867132350378961,21.93929653702011
KY,LT313,Insurance,BLS,2023,14.668541864007484,29.642678350181793,51.339896524026194
KY,LT315,Insurance,BLS,2023,10.235867067924564,16.547985093144714,27.2956455144655
KY,LT403,Insurance,BLS,2023,75.68058789835493,100.80974085192841,193.99812672536052
KY,LT503,Insurance,BLS,2023,7.982123612151958,17.974031919506466,43.33152818025349
KY,OV116,Insurance,BLS,2023,67.27320241941203,88.98409956385865,168.79458061597933
KY,OV307,Insurance,BLS,2023,36.719435756113754,49.91896020026223,86.79139360535979
KY,OV411,Insurance,BLS,2023,176.96913312950923,257.1857268964579,564.7951057324763
KY,OV412,Insurance,BLS,2023,147.11151435982487,213.79424245572778,469.50483306327095
KY,OV521,Insurance,BLS,2023,580.6568390725587,764.4353360206544,1396.9777509067837
KY,PX207,Insurance,BLS,2023,5514.130988955727,14722.360902318549,40136.97218850583
LA,ES001,Insurance,BLS,2023,504.3191309054635,717.009029863105,1486.1793857656578
LA,IM104,Insurance,BLS,2023,297.5148113608258,480.15299857638087,966.4101803513719
LA,IM211,Insurance,BLS,2023,797.0353871439943,1318.2698281392525,2682.31125231013
LA,IM403,Insurance,BLS,2023,175.39318098296351,222.3307879391997,390.64844855296417
LA,IM407,Insurance,BLS,2023,172.0749664527515,238.44673922738423,456.8180657019475
LA,IM601,Insurance,BLS,2023,39.55093026895405,55.00778279685779,95.38753770747742
LA,IM606,Insurance,BLS,2023,43.9241693948435,54.46846574104883,93.83799825262022
LA,IM616,Insurance,BLS,2023,35.40492968683834,46.7162840610525,77.05778814194225
LA,IM627,Insurance,BLS,2023,54.867533087518986,69.29883736314245,121.16580223493774
LA,LT105,Insurance,BLS,2023,10.5970323548765,15.418682076345307,31.791097064629504
LA,LT106,Insurance,BLS,2023,12.58005682241154,18.02664960575108,34.30924587930419
LA,LT211,Insurance,BLS,2023,3.330994283137813,4.038830568304599,6.661988566275626
LA,LT213,Insurance,BLS,2023,5.285625323773206,6.408820705075012,10.571250647546412
LA,LT219,Insurance,BLS,2023,11.60897949818344,14.075887641547421,32.505142594913636
LA,LT313,Insurance,BLS,2023,30.846790805287384,44.59437497668228,78.30339204419106
LA,LT315,Insurance,BLS,2023,19.45422600967235,30.525969341647638,57.21831179315397
LA,LT403,Insurance,BLS,2023,106.40392817695675,146.4100118468603,255.8476475266151
LA,LT503,Insurance,BLS,2023,18.97526246381205,24.360888427805772,46.88006020471214
LA,OV116,Insurance,BLS,2023,74.27853581249143,101.14736770927918,178.2684859499794
LA,OV307,Insurance,BLS,2023,39.940716252376866,54.800239305481554,94.59643322931365
LA,OV411,Insurance,BLS,2023,210.74072935744357,259.6667527406987,467.04702181919924
LA,OV412,Insurance,BLS,2023,227.09301236575445,279.8154171285066,503.2872165943747
LA,OV521,Insurance,BLS,2023,701.0181660817766,904.0213433429577,1577.8931229675727
LA,PX207,Insurance,BLS,2023,9792.130002991149,16373.686726092981,32437.093061020834
MA,ES001,Insurance,BLS,2023,495.6462446052818,727.2721512932237,2042.1083149557112
MA,IM104,Insurance,BLS,2023,373.6963679059348,520.1785831710366,1271.0593566274229
MA,IM211,Insurance,BLS,2023,768.3649694823364,1516.7594774865117,3005.525170261701
MA,IM403,Insurance,BLS,2023,272.1986276268627,451.00602928174857,795.6575269092908
MA,IM407,Insurance,BLS,2023,240.55196942648936,328.2974959486868,716.0616764323405
MA,IM601,Insurance,BLS,2023,34.123368574809355,66.73320064025216,140.89648959921283
MA,IM606,Insurance,BLS,2023,45.10482456857609,71.95999972289279,199.41080335581017
MA,IM616,Insurance,BLS,2023,44.245146350170096,68.14649399000861,157.84754914114737
MA,IM627,Insurance,BLS,2023,44.1646212268619,74.96944453259808,180.58422901650192
MA,LT105,Insurance,BLS,2023,8.922974808160076,15.45586707842013,45.88958472768039
MA,LT106,Insurance,BLS,2023,9.906924234420122,16.516700247072297,32.1975037618654
MA,LT211,Insurance,BLS,2023,3.8049600829740506,4.613514100606038,10.146560221264137
MA,LT213,Insurance,BLS,2023,4.353775047726844,6.598690306710997,13.061325143180532
MA,LT219,Insurance,BLS,2023,9.404952652228902,15.67981949988787,32.91733428280115
MA,LT313,Insurance,BLS,2023,20.94588264989612,30.476259255598855,81.68894233459484
MA,LT315,Insurance,BLS,2023,13.291612662681077,18.80209374575094,37.65956921092971
MA,LT403,Insurance,BLS,2023,132.14843925232472,226.03872544432238,486.1174729639088
MA,LT503,Insurance,BLS,2023,17.234656618330877,24.815212615299846,53.858301932283986
MA,OV116,Insurance,BLS,2023,86.18707909330278,153.6791667656318,296.07796582640486
MA,OV307,Insurance,BLS,2023,57.07734039346993,88.76457039995339,210.93799710630196
MA,OV411,Insurance,BLS,2023,282.3788562959695,535.6413149649769,928.7126829289665
MA,OV412,Insurance,BLS,2023,259.49508496166254,492.23334338505583,853.4505016516902
MA,OV521,Insurance,BLS,2023,743.1789653222498,1054.8140259765485,2112.070424139602
MA,PX207,Insurance,BLS,2023,9088.069267933693,13258.096217431856,29419.53540964034
MD,ES001,Insurance,BLS,2023,778.6471230134042,1246.4888069946048,2920.7434740167137
MD,IM104,Insurance,BLS,2023,143.37036483861561,231.34640920246156,657.5633274553046
MD,IM403,Insurance,BLS,2023,173.5598333223441,262.6784995105548,566.2235697041012
MD,IM407,Insurance,BLS,2023,168.29601999810697,263.34631440075407,568.5676351287398
MD,IM601,Insurance,BLS,2023,35.62462770207608,55.73530463066742,121.81324311032465
MD,IM606,Insurance,BLS,2023,42.677590905289335,61.2788435202592,130.27896171088324
MD,IM616,Insurance,BLS,2023,30.84735334481604,42.745618206387945,94.7454424162207
MD,IM627,Insurance,BLS,2023,50.9416881946059,79.61053827301464,158.4852521609961
MD,LT105,Insurance,BLS,2023,7.5083865899335125,10.40447856033644,23.59778642550533
MD,LT106,Insurance,BLS,2023,7.72008385023524,12.03505928795601,24.263120672167904
MD,LT211,Insurance,BLS,2023,2.1984742279795486,2.6656500014252025,6.5954226839386445
MD,LT213,Insurance,BLS,2023,3.5566160909473914,5.74986268036495,11.855386969824638
MD,LT219,Insurance,BLS,2023,8.201144586427139,11.364443212620463,23.43184167550611
MD,LT313,Insurance,BLS,2023,19.83220956999303,28.855864924339865,63.46307062397771
MD,LT315,Insurance,BLS,2023,12.185133477260248,18.80387643422661,39.87861865285171
MD,LT403,Insurance,BLS,2023,109.18307008617953,158.25270273410618,318.7643655389608
MD,LT503,Insurance,BLS,2023,19.31873823769116,27.81596450942563,77.27495295076464
MD,OV116,Insurance,BLS,2023,73.34073699379604,104.85262454915281,210.17047019117672
MD,OV307,Insurance,BLS,2023,36.49630769092086,54.08550042529521,111.51649572225817
MD,OV411,Insurance,BLS,2023,125.32690160901836,220.21158018949015,524.6736389394497
MD,OV412,Insurance,BLS,2023,130.57706356412632,229.43662641294097,546.6531305142237
MD,OV521,Insurance,BLS,2023,618.3942698217983,823.7481263363397,1578.3080574938997
MD,PX207,Insurance,BLS,2023,7443.386373668548,14454.03910209514,29313.659305051264
ME,ES001,Insurance,BLS,2023,826.8857086129237,1235.8833766753717,2598.474828111723
ME,IM104,Insurance,BLS,2023,888.4187584023454,1336.699621925221,2770.6972794357516
ME,IM403,Insurance,BLS,2023,169.57328026091324,259.798753314467,581.0185261652996
ME,IM407,Insurance,BLS,2023,127.72381219233026,180.6759759970672,415.1023896250734
ME,IM601,Insurance,BLS,2023,32.16618140434133,48.41564890687929,104.26279489683054
ME,IM606,Insurance,BLS,2023,40.39608009120799,60.17573216443877,136.19249859321556
ME,IM616,Insurance,BLS,2023,32.39733653491784,49.465933283406955,112.79072719563989
ME,IM627,Insurance,BLS,2023,45.966644699488334,73.33494302385475,154.8350137245923
ME,LT105,Insurance,BLS,2023,8.480333696283793,13.220234494385272,26.65247733117764
ME,LT106,Insurance,BLS,2023,6.943997987726873,11.226130080158445,27.775991950907493
ME,LT211,Insurance,BLS,2023,2.0367368528753924,2.4695434341114133,6.110210558626177
ME,LT213,Insurance,BLS,2023,3.7364436892509088,6.040583964288969,12.454812297503029
ME,LT219,Insurance,BLS,2023,6.516413747953443,11.851727504090327,21.721379159844812
ME,LT313,Insurance,BLS,2023,22.4542767040647,31.11521200420394,72.70908647030474
ME,LT315,Insurance,BLS,2023,15.436435303827022,21.59616669910415,45.121887811186674
ME,LT403,Insurance,BLS,2023,90.17986800344956,128.19534684283477,267.42995338954006
ME,LT503,Insurance,BLS,2023,10.18383317357774,17.835852266502126,38.47225865573812
ME,OV116,Insurance,BLS,2023,70.14048197240128,98.60328625105687,199.23962995058915
ME,OV307,Insurance,BLS,2023,47.40140179958346,65.68479963656566,128.66094774172655
ME,OV411,Insurance,BLS,2023,163.8804097916754,228.91745253721672,494.516324283652
ME,OV412,Insurance,BLS,2023,182.78748481666955,255.3279274387236,551.5692524292485
ME,OV521,Insurance,BLS,2023,538.9280761223778,731.4187930839857,1469.8038439701215
MI,ES001,Insurance,BLS,2023,711.3712361878254,1088.3709544538353,2352.8122980671656
MI,IM104,Insurance,BLS,2023,259.57183398204535,626.5742584275313,2233.7466080289773
MI,IM211,Insurance,BLS,2023,668.4580319979256,1162.3044710899514,4094.818067177476
MI,IM403,Insurance,BLS,2023,240.57388186329445,305.92489672311007,535.13019575445
MI,IM407,Insurance,BLS,2023,212.52237950126914,266.0406841229739,450.3176906189055
MI,IM601,Insurance,BLS,2023,55.38887558356048,68.55815772100598,113.08562098310264
MI,IM606,Insurance,BLS,2023,64.17339706738525,81.90551994126803,137.35358670563159
MI,IM616,Insurance,BLS,2023,48.75055858534572,60.42360900217016,101.8345001560555
MI,IM627,Insurance,BLS,2023,81.54707272208663,101.91815877323864,175.63984893987887
MI,LT105,Insurance,BLS,2023,9.236659075197924,11.199449128677484,18.473318150395848
MI,LT106,Insurance,BLS,2023,8.225171255003087,12.822454474317313,23.50048930000882
MI,LT211,Insurance,BLS,2023,2.2165074716622906,2.6875153093905273,4.433014943324581
MI,LT213,Insurance,BLS,2023,3.6793517518892775,4.461213999165748,7.358703503778555
MI,LT219,Insurance,BLS,2023,6.5609659682056485,14.584480600157141,24.05687521675405
MI,LT313,Insurance,BLS,2023,14.95441937669394,27.198350241362103,57.32527427732676
MI,LT315,Insurance,BLS,2023,11.26754577474142,13.661899251873969,28.681025608432698
MI,LT403,Insurance,BLS,2023,109.72131191116559,134.3542896100337,238.99691703422207
MI,OV116,Insurance,BLS,2023,95.40314408755037,115.67631220615482,209.65135367387614
MI,OV307,Insurance,BLS,2023,50.67070967059239,61.43823547559326,111.68238049844852
MI,OV411,Insurance,BLS,2023,220.9696557496276,324.400244001552,652.0771213788031
MI,OV412,Insurance,BLS,2023,232.10878240811954,340.7533282914299,684.9484657337646
MI,OV521,Insurance,BLS,2023,689.6501075451534,897.2797670971715,1556.8101558149726
MI,PX207,Insurance,BLS,2023,6353.524446313818,9313.365965426803,22452.91285923199
MN,ES001,Insurance,BLS,2023,962.4367600072563,1501.3293566706977,3595.016942443676
MN,IM104,Insurance,BLS,2023,569.4573031749673,1279.997049972864,3148.905850183611
MN,IM403,Insurance,BLS,2023,267.61377178905593,445.5569588517789,820.8153746664327
MN,IM407,Insurance,BLS,2023,245.86801977114655,430.4619803549322,787.2186821372136
MN,IM601,Insurance,BLS,2023,82.74535989543602,118.69880148380507,223.7620999989256
MN,IM606,Insurance,BLS,2023,105.40607036271159,154.24724520750254,273.81347013761865
MN,IM627,Insurance,BLS,2023,110.43967902217543,172.78465911533897,349.1318885217158
MN,LT105,Insurance,BLS,2023,13.176793608805637,17.429304273465636,38.33249049834366
MN,LT106,Insurance,BLS,2023,11.841538053961733,14.3578648904286,34.44811070243413
MN,LT211,Insurance,BLS,2023,2.9147641210114843,3.534151496726425,9.715880403371614
MN,LT213,Insurance,BLS,2023,5.696999881175788,8.289134827110772,18.230399619762522
MN,LT219,Insurance,BLS,2023,11.201333652281937,20.37242558008777,44.80533460912775
MN,LT313,Insurance,BLS,2023,27.056552176715012,43.304011758832374,97.40358783617404
MN,LT315,Insurance,BLS,2023,16.681773067779016,24.01914669055994,58.38620573722654
MN,LT403,Insurance,BLS,2023,154.99405002025702,255.99952297145015,539.4281110941229
MN,OV116,Insurance,BLS,2023,125.2464000270107,205.17425557616284,453.01889371471947
MN,OV307,Insurance,BLS,2023,48.99305521686993,100.32688973854584,228.6342576787263
MN,OV411,Insurance,BLS,2023,417.0508147945981,648.3001447928849,1216.6952545574602
MN,OV412,Insurance,BLS,2023,361.6792589685625,562.2257711530539,1055.1554449681141
MN,PX207,Insurance,BLS,2023,12206.947786802839,21786.99555256285,45984.97801997216
MO,ES001,Insurance,BLS,2023,853.7234103292752,1417.891393336896,3039.5590797237974
MO,IM104,Insurance,BLS,2023,374.63900459255524,867.896252678312,3053.6218307292634
MO,IM211,Insurance,BLS,2023,1023.1733947451005,2491.850922978218,6503.114337152909
MO,IM403,Insurance,BLS,2023,179.21910451997124,243.13640753059033,448.6744015255223
MO,IM407,Insurance,BLS,2023,145.99542223716625,214.65350564751864,388.5547457965526
MO,IM601,Insurance,BLS,2023,34.044846922112946,45.407314582368144,83.97728907454527
MO,IM606,Insurance,BLS,2023,43.14337540321067,59.19441408118149,111.26449446091175
MO,IM616,Insurance,BLS,2023,33.44798925153085,47.54804678946066,87.65679941780498
MO,IM627,Insurance,BLS,2023,51.7088416141977,79.51810887256501,156.387716101476
MO,LT105,Insurance,BLS,2023,13.644754470519139,16.544264795504457,31.837760431211326
MO,LT106,Insurance,BLS,2023,12.837378597231554,16.86243167823853,27.8143202940017
MO,LT211,Insurance,BLS,2023,3.061448017827507,3.712005721615853,8.163861380873353
MO,LT213,Insurance,BLS,2023,5.070815120943334,6.1483633341437915,10.141630241886668
MO,LT219,Insurance,BLS,2023,9.82357165201656,17.866620942105115,31.926607869053814
MO,LT313,Insurance,BLS,2023,39.40483837230964,47.778366526425444,117.02042910564684
MO,LT315,Insurance,BLS,2023,21.22059712183903,27.084183168662975,55.843676636418515
MO,LT403,Insurance,BLS,2023,97.99733035013251,136.99450328064114,260.55760775447
MO,OV116,Insurance,BLS,2023,74.59020878154577,102.77344107684574,196.64691406043883
MO,OV307,Insurance,BLS,2023,45.69786707628279,64.15740022420228,120.25754493758629
MO,OV411,Insurance,BLS,2023,258.8346618272139,354.9710067934989,721.2189120816541
MO,OV412,Insurance,BLS,2023,229.94112539502473,315.34583586486366,640.7097377511855
MO,OV521,Insurance,BLS,2023,639.0063562350034,860.5809679839774,1637.3835982260723
MO,PX207,Insurance,BLS,2023,6169.384994408928,11597.36705217336,24941.9269620168
MS,ES001,Insurance,BLS,2023,557.9206410131487,769.1471028761748,1480.5095679331303
MS,IM104,Insurance,BLS,2023,294.0861797803711,358.98881388223845,699.4482113695312
MS,IM403,Insurance,BLS,2023,260.99750896480634,322.2928340828661,531.6170459098821
MS,IM601,Insurance,BLS,2023,60.55008316332208,73.416975835528,123.42901567907961
MS,IM606,Insurance,BLS,2023,64.36755717550602,79.51822275596713,131.16407877272928
MS,IM616,Insurance,BLS,2023,48.72303689621514,59.07668223666087,99.82280729956274
MS,IM627,Insurance,BLS,2023,72.6008192432175,88.02849333240121,145.201638486435
MS,LT105,Insurance,BLS,2023,17.516914207668847,25.487110172158175,42.040594098405236
MS,LT106,Insurance,BLS,2023,18.57173676388829,28.147788532768185,46.429341909720726
MS,LT211,Insurance,BLS,2023,3.5890672997294475,10.154069568817896,16.748980732070756
MS,LT213,Insurance,BLS,2023,8.396045256341765,10.180204873314388,16.79209051268353
MS,LT219,Insurance,BLS,2023,8.39055830207353,24.70719757164151,43.15144269637815
MS,LT313,Insurance,BLS,2023,32.01161676720311,50.08269074868873,82.61062391536286
MS,LT315,Insurance,BLS,2023,17.068576717982282,44.34781986547183,73.15104307706692
MS,LT403,Insurance,BLS,2023,111.1491288020749,134.76831867251582,222.2982576041498
MS,LT503,Insurance,BLS,2023,44.08408786407245,53.45195653518785,88.1681757281449
MS,OV116,Insurance,BLS,2023,85.79586986902069,104.02749221618758,171.59173973804138
MS,OV307,Insurance,BLS,2023,49.65542316042936,60.2072005820206,99.31084632085872
MS,OV411,Insurance,BLS,2023,201.6296734825878,245.69835899312585,405.27564370000147
MS,OV412,Insurance,BLS,2023,206.2677387582727,251.35013141062768,414.5981549041282
MS,OV521,Insurance,BLS,2023,738.2759152881187,917.8218143067638,1574.6771104563036
MT,IM104,Insurance,BLS,2023,798.2467014421646,1406.3360364888847,2915.335779180079
MT,IM403,Insurance,BLS,2023,258.22430265606937,318.4490518759625,534.1049678869127
MT,IM601,Insurance,BLS,2023,60.201451326496525,77.28803971769335,127.48542633846326
MT,IM606,Insurance,BLS,2023,71.53012964654171,92.51230100952728,152.59760991262232
